GT,prediction
note061,note049
note062,note062
note063,note051
note064,note052
note065,note065
note066,note066
note067,note067
note068,note068
note069,note069
note070,note070
note071,note072
note072,note072
note073,note085
note074,note074
note075,note075
note076,note076
note077,note077
note078,note078
note079,note067
note080,note068
note081,note081
note082,note082
note083,note083
note084,note084
note085,note084
note086,note086
note087,note087
note088,note088
note089,note089
note090,note090
note091,note082
note092,note082
note093,note085
note094,note082
note095,note095
note096,note096
note097,note096
note098,note098
note099,note086
note100,note101
note101,note101
note102,note108
note103,note103
note104,note104
note105,note105
note106,note106
note107,note108
note108,note108
note021,note023
note022,note023
note023,note027
note024,note022
note025,note022
note026,note023
note027,note025
note028,note022
note029,note022
note030,note022
note031,note022
note032,note022
note033,note025
note034,note022
note035,note025
note036,note022
note037,note022
note038,note022
note039,note022
note040,note032
note041,note022
note042,note023
note043,note022
note044,note032
note045,note022
note046,note023
note047,note032
note048,note024
note049,note039
note050,note041
note051,note039
note052,note041
note053,note042
note054,note032
note055,note032
note056,note044
note057,note044
note058,note034
note059,note047
note060,note036
note061,note037
note062,note039
note063,note051
note064,note052
note065,note053
note066,note054
note067,note055
note068,note056
note069,note057
note070,note058
note071,note059
note072,note060
note073,note061
note074,note062
note075,note063
note076,note052
note077,note053
note078,note066
note079,note055
note080,note056
note081,note069
note082,note058
note083,note059
note084,note072
note085,note073
note086,note062
note087,note087
note088,note076
note089,note077
note090,note070
note091,note079
note092,note080
note093,note081
note094,note070
note095,note071
note096,note084
note097,note085
note098,note087
note099,note087
note100,note088
note101,note089
note102,note070
note103,note079
note104,note089
note105,note085
note106,note085
note107,note085
note108,note084
note021,note021
note022,note022
note023,note022
note024,note022
note025,note022
note026,note022
note027,note022
note028,note022
note029,note022
note030,note022
note031,note022
note032,note022
note033,note022
note034,note022
note035,note022
note036,note022
note037,note022
note038,note022
note039,note022
note040,note021
note041,note026
note042,note026
note043,note036
note044,note033
note045,note033
note046,note036
note047,note035
note048,note036
note049,note034
note050,note036
note051,note036
note052,note036
note053,note041
note054,note042
note055,note043
note056,note032
note057,note045
note058,note034
note059,note035
note060,note036
note061,note037
note062,note038
note063,note039
note064,note052
note065,note053
note066,note054
note067,note043
note068,note044
note069,note045
note070,note046
note071,note047
note072,note048
note073,note049
note074,note050
note075,note051
note076,note052
note077,note053
note078,note054
note079,note055
note080,note056
note081,note057
note082,note058
note083,note059
note084,note060
note085,note045
note086,note062
note087,note063
note088,note064
note089,note065
note090,note066
note091,note079
note092,note033
note093,note057
note094,note054
note095,note059
note096,note045
note097,note045
note098,note055
note099,note063
note100,note041
note101,note035
note102,note050
note103,note079
note104,note044
note105,note043
note106,note066
note107,note049
note108,note050
note021,note104
note022,note098
note023,note051
note024,note097
note025,note097
note026,note043
note027,note045
note028,note051
note029,note045
note030,note044
note031,note049
note032,note043
note033,note043
note034,note043
note035,note043
note036,note043
note037,note043
note038,note043
note039,note043
note040,note048
note041,note048
note042,note048
note043,note048
note044,note044
note045,note035
note046,note044
note047,note037
note048,note044
note049,note026
note050,note078
note051,note044
note052,note026
note053,note037
note054,note037
note055,note037
note056,note037
note057,note037
note058,note037
note059,note037
note060,note037
note061,note044
note062,note044
note063,note091
note064,note044
note065,note044
note066,note039
note067,note044
note068,note044
note069,note043
note070,note044
note071,note044
note072,note044
note073,note037
note074,note037
note075,note037
note076,note037
note077,note043
note078,note051
note079,note037
note080,note054
note081,note044
note082,note044
note083,note037
note084,note044
note085,note026
note086,note037
note087,note048
note088,note037
note089,note026
note090,note026
note091,note026
note092,note035
note093,note043
note094,note055
note095,note044
note096,note037
note097,note037
note098,note037
note099,note049
note100,note044
note101,note044
note102,note044
note103,note044
note104,note044
note105,note044
note106,note044
note107,note044
note108,note037
note021,note027
note022,note027
note023,note029
note024,note031
note025,note028
note026,note031
note027,note030
note028,note029
note029,note031
note030,note030
note031,note031
note032,note032
note033,note035
note034,note035
note035,note035
note036,note050
note037,note049
note038,note050
note039,note051
note040,note052
note041,note053
note042,note054
note043,note055
note044,note056
note045,note057
note046,note058
note047,note047
note048,note060
note049,note061
note050,note062
note051,note063
note052,note064
note053,note065
note054,note066
note055,note067
note056,note068
note057,note069
note058,note070
note059,note071
note060,note072
note061,note073
note062,note074
note063,note075
note064,note076
note065,note089
note066,note078
note067,note079
note068,note080
note069,note081
note070,note082
note071,note083
note072,note085
note073,note085
note074,note086
note075,note088
note076,note088
note077,note089
note078,note090
note079,note091
note080,note092
note081,note093
note082,note094
note083,note105
note084,note097
note085,note097
note086,note098
note087,note105
note088,note100
note089,note101
note090,note102
note091,note105
note092,note105
note093,note105
note094,note106
note095,note107
note096,note101
note097,note098
note098,note098
note099,note106
note100,note107
note101,note107
note102,note107
note103,note107
note104,note107
note105,note107
note106,note106
note107,note107
note108,note107
note021,note063
note022,note063
note023,note076
note024,note066
note025,note055
note026,note055
note027,note055
note028,note070
note029,note070
note030,note073
note031,note061
note032,note061
note033,note063
note034,note088
note035,note088
note036,note078
note037,note067
note038,note067
note039,note076
note040,note076
note041,note078
note042,note078
note043,note078
note044,note078
note045,note078
note046,note079
note047,note079
note048,note079
note049,note079
note050,note079
note051,note079
note052,note079
note053,note079
note054,note079
note055,note067
note056,note079
note057,note055
note058,note089
note059,note055
note060,note055
note061,note087
note062,note087
note063,note089
note064,note089
note065,note089
note066,note101
note067,note101
note068,note101
note069,note101
note070,note101
note071,note101
note072,note100
note073,note101
note074,note101
note075,note101
note076,note101
note077,note101
note078,note100
note079,note100
note080,note101
note081,note101
note082,note101
note083,note105
note084,note101
note085,note101
note086,note101
note087,note101
note088,note101
note089,note101
note090,note101
note091,note101
note092,note101
note093,note101
note094,note101
note095,note101
note096,note108
note097,note108
note098,note108
note099,note101
note100,note101
note101,note101
note102,note101
note103,note108
note104,note108
note105,note108
note106,note108
note107,note108
note108,note108
note021,note036
note022,note036
note023,note036
note024,note037
note025,note038
note026,note039
note027,note037
note028,note036
note029,note042
note030,note031
note031,note044
note032,note034
note033,note047
note034,note047
note035,note048
note036,note049
note037,note050
note038,note051
note039,note076
note040,note066
note041,note066
note042,note054
note043,note068
note044,note069
note045,note058
note046,note059
note047,note060
note048,note061
note049,note063
note050,note063
note051,note063
note052,note078
note053,note053
note054,note066
note055,note080
note056,note080
note057,note059
note058,note070
note059,note059
note060,note060
note061,note061
note062,note063
note063,note063
note064,note063
note065,note065
note066,note066
note067,note079
note068,note080
note069,note094
note070,note082
note071,note094
note072,note084
note073,note085
note074,note089
note075,note087
note076,note087
note077,note090
note078,note090
note079,note091
note080,note090
note081,note090
note082,note090
note083,note090
note084,note090
note085,note090
note086,note102
note087,note102
note088,note102
note089,note102
note090,note102
note091,note102
note092,note094
note093,note094
note094,note106
note095,note102
note096,note102
note097,note102
note098,note099
note099,note106
note100,note100
note101,note106
note102,note102
note103,note106
note104,note106
note105,note107
note106,note107
note107,note107
note108,note107
note021,note096
note022,note021
note023,note053
note024,note097
note025,note106
note026,note021
note027,note093
note028,note093
note029,note093
note030,note093
note031,note093
note032,note097
note033,note093
note034,note096
note035,note093
note036,note093
note037,note093
note038,note093
note039,note093
note040,note093
note041,note021
note042,note093
note043,note021
note044,note053
note045,note021
note046,note105
note047,note105
note048,note106
note049,note093
note050,note093
note051,note093
note052,note093
note053,note105
note054,note021
note055,note021
note056,note056
note057,note106
note058,note106
note059,note093
note060,note105
note061,note084
note062,note097
note063,note105
note064,note097
note065,note106
note066,note053
note067,note021
note068,note097
note069,note106
note070,note097
note071,note106
note072,note096
note073,note106
note074,note106
note075,note084
note076,note093
note077,note093
note078,note093
note079,note093
note080,note097
note081,note097
note082,note097
note083,note097
note084,note079
note085,note097
note086,note079
note087,note097
note088,note079
note089,note106
note090,note097
note091,note079
note092,note097
note093,note097
note094,note079
note095,note097
note096,note096
note097,note097
note098,note097
note099,note079
note100,note097
note101,note079
note102,note079
note103,note093
note104,note093
note105,note097
note106,note097
note107,note079
note108,note097
note021,note049
note022,note049
note023,note049
note024,note049
note025,note049
note026,note061
note027,note049
note028,note049
note029,note049
note030,note049
note031,note049
note032,note061
note033,note049
note034,note049
note035,note049
note036,note049
note037,note049
note038,note049
note039,note049
note040,note049
note041,note049
note042,note049
note043,note049
note044,note049
note045,note049
note046,note061
note047,note049
note048,note049
note049,note049
note050,note049
note051,note049
note052,note049
note053,note049
note054,note061
note055,note061
note056,note061
note057,note061
note058,note049
note059,note049
note060,note061
note061,note061
note062,note049
note063,note049
note064,note049
note065,note049
note066,note049
note067,note049
note068,note049
note069,note049
note070,note061
note071,note049
note072,note049
note073,note061
note074,note049
note075,note061
note076,note049
note077,note049
note078,note049
note079,note049
note080,note049
note081,note061
note082,note049
note083,note061
note084,note049
note085,note049
note086,note049
note087,note049
note088,note049
note089,note049
note090,note061
note091,note061
note092,note049
note093,note049
note094,note049
note095,note061
note096,note061
note097,note049
note098,note061
note099,note061
note100,note049
note101,note061
note102,note061
note103,note061
note104,note061
note105,note049
note106,note061
note107,note049
note108,note049
note021,note021
note022,note021
note023,note023
note024,note023
note025,note022
note026,note025
note027,note027
note028,note021
note029,note021
note030,note023
note031,note023
note032,note024
note033,note023
note034,note024
note035,note025
note036,note024
note037,note026
note038,note026
note039,note028
note040,note028
note041,note030
note042,note032
note043,note032
note044,note044
note045,note045
note046,note046
note047,note035
note048,note036
note049,note049
note050,note050
note051,note051
note052,note052
note053,note053
note054,note054
note055,note055
note056,note056
note057,note057
note058,note058
note059,note059
note060,note060
note061,note061
note062,note062
note063,note051
note064,note052
note065,note065
note066,note054
note067,note067
note068,note055
note069,note069
note070,note022
note071,note071
note072,note071
note073,note072
note074,note034
note075,note036
note076,note022
note077,note022
note078,note022
note079,note022
note080,note022
note081,note022
note082,note021
note083,note025
note084,note036
note085,note035
note086,note037
note087,note021
note088,note021
note089,note021
note090,note102
note091,note079
note092,note021
note093,note021
note094,note021
note095,note021
note096,note103
note097,note108
note098,note108
note099,note108
note100,note106
note101,note101
note102,note102
note103,note108
note104,note099
note105,note099
note106,note105
note107,note107
note108,note102
note021,note022
note022,note022
note023,note022
note024,note023
note025,note026
note026,note022
note027,note022
note028,note022
note029,note022
note030,note022
note031,note022
note032,note022
note033,note022
note034,note022
note035,note022
note036,note022
note037,note022
note038,note022
note039,note022
note040,note021
note041,note027
note042,note033
note043,note033
note044,note035
note045,note027
note046,note024
note047,note036
note048,note105
note049,note093
note050,note106
note051,note025
note052,note022
note053,note035
note054,note100
note055,note033
note056,note052
note057,note100
note058,note036
note059,note100
note060,note035
note061,note035
note062,note035
note063,note035
note064,note100
note065,note035
note066,note100
note067,note100
note068,note100
note069,note100
note070,note100
note071,note100
note072,note021
note073,note021
note074,note021
note075,note021
note076,note021
note077,note021
note078,note021
note079,note100
note080,note021
note081,note021
note082,note021
note083,note021
note084,note021
note085,note021
note086,note021
note087,note021
note088,note021
note089,note021
note090,note021
note091,note021
note092,note021
note093,note021
note094,note021
note095,note021
note096,note021
note097,note021
note098,note021
note099,note021
note100,note021
note101,note021
note102,note021
note103,note021
note104,note021
note105,note021
note106,note021
note107,note021
note108,note021
note021,note033
note022,note035
note023,note047
note024,note036
note025,note037
note026,note038
note027,note039
note028,note040
note029,note041
note030,note042
note031,note043
note032,note044
note033,note057
note034,note046
note035,note059
note036,note048
note037,note049
note038,note062
note039,note051
note040,note052
note041,note053
note042,note054
note043,note055
note044,note056
note045,note057
note046,note058
note047,note071
note048,note060
note049,note061
note050,note062
note051,note063
note052,note064
note053,note065
note054,note066
note055,note067
note056,note068
note057,note069
note058,note070
note059,note071
note060,note072
note061,note073
note062,note074
note063,note075
note064,note076
note065,note077
note066,note078
note067,note079
note068,note080
note069,note081
note070,note082
note071,note083
note072,note084
note073,note085
note074,note086
note075,note087
note076,note088
note077,note089
note078,note090
note079,note091
note080,note092
note081,note093
note082,note094
note083,note095
note084,note096
note085,note097
note086,note098
note087,note099
note088,note100
note089,note101
note090,note102
note091,note103
note092,note104
note093,note105
note094,note106
note095,note107
note096,note108
note097,note097
note098,note098
note099,note106
note100,note106
note101,note107
note102,note102
note103,note103
note104,note104
note105,note105
note106,note106
note107,note107
note108,note108
note021,note029
note022,note029
note023,note023
note024,note025
note025,note025
note026,note026
note027,note023
note028,note024
note029,note024
note030,note026
note031,note026
note032,note027
note033,note028
note034,note029
note035,note030
note036,note043
note037,note029
note038,note026
note039,note027
note040,note035
note041,note029
note042,note030
note043,note033
note044,note033
note045,note033
note046,note036
note047,note035
note048,note036
note049,note049
note050,note038
note051,note051
note052,note052
note053,note053
note054,note042
note055,note055
note056,note056
note057,note045
note058,note046
note059,note047
note060,note048
note061,note061
note062,note062
note063,note063
note064,note064
note065,note053
note066,note054
note067,note067
note068,note069
note069,note069
note070,note070
note071,note071
note072,note072
note073,note073
note074,note074
note075,note075
note076,note063
note077,note077
note078,note089
note079,note079
note080,note081
note081,note081
note082,note082
note083,note083
note084,note084
note085,note086
note086,note086
note087,note087
note088,note087
note089,note089
note090,note089
note091,note091
note092,note101
note093,note093
note094,note094
note095,note094
note096,note094
note097,note101
note098,note101
note099,note094
note100,note101
note101,note101
note102,note102
note103,note103
note104,note104
note105,note106
note106,note106
note107,note106
note108,note108
note021,note022
note022,note023
note023,note022
note024,note025
note025,note025
note026,note025
note027,note022
note028,note023
note029,note025
note030,note025
note031,note025
note032,note025
note033,note025
note034,note035
note035,note036
note036,note036
note037,note038
note038,note025
note039,note040
note040,note041
note041,note042
note042,note043
note043,note043
note044,note045
note045,note045
note046,note046
note047,note047
note048,note048
note049,note049
note050,note050
note051,note051
note052,note052
note053,note053
note054,note054
note055,note067
note056,note056
note057,note057
note058,note058
note059,note059
note060,note060
note061,note061
note062,note062
note063,note063
note064,note064
note065,note065
note066,note066
note067,note067
note068,note068
note069,note069
note070,note070
note071,note071
note072,note072
note073,note073
note074,note074
note075,note075
note076,note076
note077,note077
note078,note078
note079,note079
note080,note080
note081,note081
note082,note082
note083,note083
note084,note084
note085,note085
note086,note086
note087,note087
note088,note088
note089,note089
note090,note088
note091,note091
note092,note092
note093,note093
note094,note094
note095,note095
note096,note096
note097,note097
note098,note098
note099,note099
note100,note100
note101,note101
note102,note103
note103,note103
note104,note104
note105,note105
note106,note106
note107,note107
note108,note108
note021,note034
note022,note034
note023,note034
note024,note034
note025,note034
note026,note039
note027,note039
note028,note040
note029,note029
note030,note029
note031,note031
note032,note034
note033,note034
note034,note034
note035,note035
note036,note029
note037,note037
note038,note039
note039,note039
note040,note040
note041,note041
note042,note042
note043,note043
note044,note044
note045,note034
note046,note046
note047,note035
note048,note036
note049,note037
note050,note039
note051,note051
note052,note052
note053,note053
note054,note054
note055,note043
note056,note044
note057,note057
note058,note058
note059,note047
note060,note060
note061,note049
note062,note062
note063,note051
note064,note052
note065,note065
note066,note066
note067,note067
note068,note068
note069,note057
note070,note058
note071,note058
note072,note072
note073,note073
note074,note075
note075,note075
note076,note063
note077,note065
note078,note078
note079,note079
note080,note068
note081,note069
note082,note069
note083,note083
note084,note084
note085,note085
note086,note086
note087,note087
note088,note076
note089,note077
note090,note078
note091,note081
note092,note081
note093,note081
note094,note069
note095,note081
note096,note069
note097,note069
note098,note069
note099,note021
note100,note021
note101,note021
note102,note021
note103,note021
note104,note021
note105,note069
note106,note021
note107,note021
note108,note021
note021,note021
note022,note021
note023,note023
note024,note023
note025,note025
note026,note026
note027,note023
note028,note021
note029,note021
note030,note021
note031,note023
note032,note021
note033,note023
note034,note023
note035,note023
note036,note023
note037,note023
note038,note027
note039,note027
note040,note027
note041,note027
note042,note039
note043,note039
note044,note039
note045,note039
note046,note039
note047,note032
note048,note031
note049,note035
note050,note036
note051,note030
note052,note030
note053,note030
note054,note030
note055,note031
note056,note044
note057,note045
note058,note034
note059,note047
note060,note048
note061,note049
note062,note050
note063,note051
note064,note052
note065,note041
note066,note054
note067,note055
note068,note056
note069,note057
note070,note058
note071,note059
note072,note060
note073,note061
note074,note062
note075,note063
note076,note064
note077,note065
note078,note066
note079,note067
note080,note068
note081,note069
note082,note070
note083,note071
note084,note072
note085,note073
note086,note074
note087,note075
note088,note076
note089,note077
note090,note066
note091,note079
note092,note080
note093,note069
note094,note070
note095,note071
note096,note084
note097,note073
note098,note074
note099,note075
note100,note076
note101,note077
note102,note078
note103,note079
note104,note080
note105,note093
note106,note094
note107,note095
note108,note096
note021,note023
note022,note023
note023,note023
note024,note025
note025,note023
note026,note023
note027,note023
note028,note030
note029,note030
note030,note029
note031,note030
note032,note030
note033,note029
note034,note030
note035,note030
note036,note029
note037,note029
note038,note029
note039,note029
note040,note029
note041,note029
note042,note032
note043,note032
note044,note032
note045,note021
note046,note032
note047,note043
note048,note036
note049,note037
note050,note038
note051,note043
note052,note043
note053,note043
note054,note043
note055,note067
note056,note067
note057,note067
note058,note067
note059,note067
note060,note062
note061,note074
note062,note074
note063,note067
note064,note067
note065,note067
note066,note071
note067,note067
note068,note070
note069,note070
note070,note070
note071,note071
note072,note079
note073,note067
note074,note062
note075,note066
note076,note066
note077,note077
note078,note078
note079,note079
note080,note071
note081,note081
note082,note082
note083,note083
note084,note083
note085,note085
note086,note085
note087,note082
note088,note078
note089,note082
note090,note078
note091,note079
note092,note078
note093,note094
note094,note094
note095,note097
note096,note097
note097,note097
note098,note098
note099,note097
note100,note097
note101,note101
note102,note102
note103,note103
note104,note104
note105,note104
note106,note106
note107,note104
note108,note104
note021,note021
note022,note021
note023,note021
note024,note021
note025,note021
note026,note021
note027,note021
note028,note021
note029,note021
note030,note021
note031,note021
note032,note021
note033,note021
note034,note021
note035,note021
note036,note021
note037,note021
note038,note021
note039,note021
note040,note021
note041,note021
note042,note021
note043,note021
note044,note021
note045,note021
note046,note021
note047,note021
note048,note021
note049,note021
note050,note021
note051,note021
note052,note021
note053,note021
note054,note041
note055,note044
note056,note045
note057,note042
note058,note072
note059,note054
note060,note078
note061,note078
note062,note078
note063,note078
note064,note073
note065,note073
note066,note073
note067,note073
note068,note073
note069,note073
note070,note073
note071,note073
note072,note078
note073,note078
note074,note078
note075,note078
note076,note075
note077,note078
note078,note078
note079,note073
note080,note078
note081,note078
note082,note073
note083,note073
note084,note070
note085,note073
note086,note074
note087,note075
note088,note076
note089,note076
note090,note078
note091,note079
note092,note079
note093,note081
note094,note082
note095,note082
note096,note072
note097,note073
note098,note074
note099,note076
note100,note076
note101,note077
note102,note078
note103,note079
note104,note080
note105,note081
note106,note082
note107,note083
note108,note084
note021,note021
note022,note032
note023,note034
note024,note047
note025,note046
note026,note047
note027,note038
note028,note047
note029,note026
note030,note041
note031,note041
note032,note049
note033,note037
note034,note045
note035,note046
note036,note044
note037,note044
note038,note040
note039,note047
note040,note052
note041,note052
note042,note052
note043,note055
note044,note052
note045,note057
note046,note058
note047,note059
note048,note060
note049,note061
note050,note050
note051,note049
note052,note052
note053,note066
note054,note066
note055,note055
note056,note068
note057,note069
note058,note082
note059,note071
note060,note072
note061,note061
note062,note074
note063,note075
note064,note076
note065,note077
note066,note078
note067,note079
note068,note080
note069,note081
note070,note082
note071,note083
note072,note084
note073,note074
note074,note074
note075,note075
note076,note076
note077,note089
note078,note090
note079,note079
note080,note080
note081,note093
note082,note094
note083,note083
note084,note096
note085,note097
note086,note098
note087,note099
note088,note100
note089,note095
note090,note090
note091,note103
note092,note104
note093,note105
note094,note106
note095,note095
note096,note096
note097,note097
note098,note098
note099,note099
note100,note100
note101,note107
note102,note102
note103,note103
note104,note104
note105,note105
note106,note106
note107,note107
note108,note108
note021,note021
note022,note021
note023,note036
note024,note037
note025,note037
note026,note043
note027,note043
note028,note043
note029,note098
note030,note086
note031,note043
note032,note086
note033,note043
note034,note086
note035,note073
note036,note049
note037,note049
note038,note043
note039,note040
note040,note043
note041,note055
note042,note055
note043,note057
note044,note057
note045,note057
note046,note058
note047,note058
note048,note073
note049,note049
note050,note076
note051,note063
note052,note064
note053,note064
note054,note054
note055,note067
note056,note056
note057,note103
note058,note070
note059,note071
note060,note079
note061,note097
note062,note074
note063,note087
note064,note076
note065,note089
note066,note090
note067,note079
note068,note080
note069,note080
note070,note083
note071,note083
note072,note084
note073,note085
note074,note086
note075,note087
note076,note088
note077,note089
note078,note090
note079,note084
note080,note092
note081,note093
note082,note094
note083,note095
note084,note084
note085,note096
note086,note098
note087,note099
note088,note097
note089,note095
note090,note102
note091,note103
note092,note104
note093,note105
note094,note106
note095,note095
note096,note096
note097,note097
note098,note104
note099,note099
note100,note106
note101,note107
note102,note102
note103,note096
note104,note104
note105,note105
note106,note106
note107,note085
note108,note085
note021,note021
note022,note024
note023,note032
note024,note024
note025,note024
note026,note024
note027,note023
note028,note024
note029,note024
note030,note024
note031,note025
note032,note024
note033,note032
note034,note032
note035,note024
note036,note025
note037,note024
note038,note032
note039,note024
note040,note032
note041,note024
note042,note023
note043,note032
note044,note032
note045,note024
note046,note024
note047,note025
note048,note024
note049,note025
note050,note032
note051,note025
note052,note024
note053,note032
note054,note024
note055,note025
note056,note024
note057,note024
note058,note025
note059,note024
note060,note024
note061,note024
note062,note024
note063,note035
note064,note024
note065,note024
note066,note032
note067,note024
note068,note032
note069,note023
note070,note032
note071,note024
note072,note024
note073,note032
note074,note032
note075,note024
note076,note024
note077,note024
note078,note024
note079,note024
note080,note038
note081,note024
note082,note032
note083,note032
note084,note024
note085,note024
note086,note024
note087,note024
note088,note024
note089,note032
note090,note024
note091,note025
note092,note025
note093,note032
note094,note024
note095,note032
note096,note032
note097,note024
note098,note032
note099,note023
note100,note032
note101,note023
note102,note024
note103,note024
note104,note023
note105,note023
note106,note025
note107,note032
note108,note032
note021,note022
note022,note024
note023,note023
note024,note027
note025,note028
note026,note024
note027,note032
note028,note032
note029,note032
note030,note035
note031,note032
note032,note032
note033,note033
note034,note034
note035,note035
note036,note036
note037,note037
note038,note038
note039,note039
note040,note052
note041,note041
note042,note042
note043,note055
note044,note044
note045,note057
note046,note058
note047,note059
note048,note048
note049,note061
note050,note062
note051,note063
note052,note064
note053,note065
note054,note054
note055,note055
note056,note056
note057,note057
note058,note070
note059,note071
note060,note072
note061,note073
note062,note062
note063,note075
note064,note076
note065,note065
note066,note078
note067,note079
note068,note080
note069,note081
note070,note082
note071,note071
note072,note084
note073,note085
note074,note086
note075,note087
note076,note088
note077,note089
note078,note090
note079,note091
note080,note092
note081,note081
note082,note082
note083,note095
note084,note084
note085,note097
note086,note098
note087,note099
note088,note100
note089,note101
note090,note102
note091,note103
note092,note104
note093,note094
note094,note094
note095,note107
note096,note108
note097,note108
note098,note098
note099,note099
note100,note100
note101,note107
note102,note108
note103,note103
note104,note104
note105,note108
note106,note106
note107,note107
note108,note108
note021,note025
note022,note031
note023,note024
note024,note030
note025,note029
note026,note029
note027,note029
note028,note029
note029,note029
note030,note028
note031,note029
note032,note039
note033,note041
note034,note034
note035,note035
note036,note037
note037,note037
note038,note038
note039,note039
note040,note040
note041,note041
note042,note042
note043,note043
note044,note044
note045,note045
note046,note046
note047,note047
note048,note048
note049,note049
note050,note050
note051,note051
note052,note052
note053,note053
note054,note054
note055,note055
note056,note056
note057,note057
note058,note058
note059,note059
note060,note060
note061,note061
note062,note062
note063,note063
note064,note076
note065,note065
note066,note066
note067,note067
note068,note068
note069,note069
note070,note058
note071,note071
note072,note072
note073,note073
note074,note074
note075,note075
note076,note076
note077,note077
note078,note078
note079,note079
note080,note080
note081,note069
note082,note082
note083,note083
note084,note084
note085,note085
note086,note086
note087,note087
note088,note088
note089,note089
note090,note090
note091,note091
note092,note092
note093,note093
note094,note094
note095,note095
note096,note096
note097,note097
note098,note098
note099,note099
note100,note101
note101,note101
note102,note102
note103,note103
note104,note104
note105,note105
note106,note106
note107,note102
note108,note102
note021,note034
note022,note039
note023,note039
note024,note039
note025,note039
note026,note039
note027,note033
note028,note034
note029,note043
note030,note041
note031,note051
note032,note045
note033,note057
note034,note058
note035,note047
note036,note048
note037,note049
note038,note051
note039,note051
note040,note040
note041,note053
note042,note054
note043,note055
note044,note056
note045,note057
note046,note058
note047,note059
note048,note060
note049,note049
note050,note050
note051,note063
note052,note064
note053,note065
note054,note054
note055,note055
note056,note056
note057,note057
note058,note058
note059,note071
note060,note072
note061,note073
note062,note062
note063,note058
note064,note064
note065,note056
note066,note078
note067,note059
note068,note080
note069,note059
note070,note068
note071,note071
note072,note084
note073,note072
note074,note074
note075,note059
note076,note060
note077,note087
note078,note090
note079,note079
note080,note052
note081,note060
note082,note094
note083,note071
note084,note075
note085,note071
note086,note082
note087,note082
note088,note100
note089,note101
note090,note102
note091,note091
note092,note092
note093,note105
note094,note091
note095,note095
note096,note102
note097,note102
note098,note091
note099,note094
note100,note095
note101,note102
note102,note102
note103,note103
note104,note102
note105,note071
note106,note102
note107,note102
note108,note102
note021,note021
note022,note021
note023,note022
note024,note021
note025,note021
note026,note021
note027,note021
note028,note022
note029,note025
note030,note025
note031,note021
note032,note021
note033,note022
note034,note029
note035,note021
note036,note027
note037,note025
note038,note027
note039,note025
note040,note031
note041,note031
note042,note033
note043,note033
note044,note033
note045,note033
note046,note035
note047,note048
note048,note036
note049,note050
note050,note038
note051,note051
note052,note040
note053,note041
note054,note042
note055,note043
note056,note044
note057,note045
note058,note046
note059,note047
note060,note048
note061,note049
note062,note050
note063,note051
note064,note064
note065,note053
note066,note054
note067,note067
note068,note068
note069,note069
note070,note070
note071,note071
note072,note072
note073,note061
note074,note062
note075,note063
note076,note064
note077,note077
note078,note078
note079,note079
note080,note080
note081,note081
note082,note081
note083,note083
note084,note084
note085,note085
note086,note074
note087,note087
note088,note088
note089,note089
note090,note090
note091,note091
note092,note080
note093,note081
note094,note094
note095,note095
note096,note096
note097,note097
note098,note098
note099,note087
note100,note100
note101,note101
note102,note102
note103,note103
note104,note092
note105,note105
note106,note099
note107,note101
note108,note099
note021,note021
note022,note033
note023,note023
note024,note039
note025,note038
note026,note039
note027,note039
note028,note039
note029,note042
note030,note042
note031,note056
note032,note056
note033,note045
note034,note058
note035,note033
note036,note050
note037,note050
note038,note063
note039,note051
note040,note053
note041,note041
note042,note042
note043,note056
note044,note056
note045,note057
note046,note058
note047,note059
note048,note047
note049,note073
note050,note062
note051,note063
note052,note064
note053,note055
note054,note066
note055,note055
note056,note068
note057,note069
note058,note069
note059,note083
note060,note072
note061,note061
note062,note074
note063,note075
note064,note076
note065,note077
note066,note090
note067,note078
note068,note102
note069,note102
note070,note075
note071,note102
note072,note108
note073,note105
note074,note098
note075,note087
note076,note102
note077,note088
note078,note088
note079,note105
note080,note102
note081,note106
note082,note094
note083,note090
note084,note106
note085,note108
note086,note106
note087,note106
note088,note100
note089,note099
note090,note102
note091,note103
note092,note104
note093,note105
note094,note106
note095,note100
note096,note107
note097,note107
note098,note107
note099,note107
note100,note106
note101,note107
note102,note102
note103,note102
note104,note104
note105,note102
note106,note106
note107,note106
note108,note102
note021,note021
note022,note036
note023,note036
note024,note036
note025,note037
note026,note038
note027,note039
note028,note040
note029,note041
note030,note042
note031,note031
note032,note032
note033,note045
note034,note034
note035,note035
note036,note036
note037,note037
note038,note031
note039,note039
note040,note040
note041,note034
note042,note042
note043,note043
note044,note044
note045,note045
note046,note039
note047,note040
note048,note041
note049,note042
note050,note043
note051,note044
note052,note045
note053,note046
note054,note047
note055,note041
note056,note042
note057,note050
note058,note046
note059,note059
note060,note053
note061,note054
note062,note050
note063,note051
note064,note064
note065,note053
note066,note053
note067,note054
note068,note056
note069,note057
note070,note058
note071,note059
note072,note059
note073,note073
note074,note067
note075,note068
note076,note068
note077,note070
note078,note071
note079,note072
note080,note085
note081,note074
note082,note075
note083,note076
note084,note077
note085,note078
note086,note086
note087,note087
note088,note081
note089,note101
note090,note095
note091,note096
note092,note092
note093,note098
note094,note099
note095,note100
note096,note101
note097,note102
note098,note091
note099,note092
note100,note106
note101,note106
note102,note107
note103,note108
note104,note104
